id_EXIST,lang,tweet
600396,en,  pls dont play ozo on my girl tomorrow party oroflroflroflbcuz this girl cant wait to see him tomorrow bb naija i dont want to see tears on her face again 
600397,en,unproblematic and truly talented girls cant wait for them to flourish more 
600398,en, well girls can't wear spaghetti straps in school sooo we're already here
600399,en,my 4yo daughter told me that girls cant marry girls and my heart breaks for all the bias and hate shes enduring so young i told her mommy is marrying mama michelle and she smiled at me really big face_holding_back_tearsface_holding_back_tearsface_holding_back_tears
600400,en, my class if girls can't even want me let alone satisfyhand_over_mouthwoozy_facehand_over_mouth
600401,en,you just perfectly described your own fandom but those girls can't even stop making music bc they never started in the first place 
600402,en,  lookin great girls cant wait to see what the season brings  so excitedgo lady blackhawksred_circlelarge_blue_circlethumbsupred_circlelarge_blue_circleblush
600403,en,pray folded_hands_light_skin_tone                      dirty house derelict_house_buildingeducated books             hoe steam_locomotivea job moneybag                     gold digger building_constructionclean pussy relieved         stink pussy nauseated_facenice rainbow                       criminal chainsloyal ring                      5 kids family_man_woman_girl_boyfaithful baby_angel_medium-light_skin_tone                  cheater paperclips 
600404,en,now playing  kanye west ft jamie foxx - gold digger clean -----&gt click link 2 listen 
600405,en, once he and his gold digger get back home and see what they can get out of netflix therell be no thought given to his family and the book will follow its all about moneybag
600406,en, some brunette some blondesome truth seeker some gold digger  just married ab is iidareet
600407,en,i forgot this song was in my library omg the gleek jumped out  
600408,en, social climbing/ambition gold digger/ambition manipulative/ambition find a rich husband/ambition become famous/ambition trash the royals/ambition yes she does have ambition
600409,en, yellow attempted to grab his dick first he lucky he just got the ball bop to the head
600410,en, whoops  a nobody just wasted my time   go grab a wubanub and look at pictures of the former guy praising neo nazis
600411,en,yet another instance cant remember if earlier/later but another first memory of mine was leaning out of my bedroom window to grab a live telephone line connecting our house to the telegraph polelike 4-year-old me leaning out of the window abt to fall bcs i was bored 
600412,en, wait now let me grab a bottle on the way so we can drink it off afterwards stuck_out_tongue_closed_eyes
600413,en,note only a dozen likes how does that grab you? 
600414,en,  thanks barry the bucket does look like nrt yet my script for some reason doesn't always grab the latest hmmm
600415,en, c'mon nowwal-mart employees don't have enough spine to harass people to donate the fear of a manager getting away with targeted harassment broke them years ago
600416,en,  so great to see you back healthy and well from his latest pa taxpayer-paid vacation to new jersey after almost dying &amp then grifting for nickels from the poor &amp middle class of pa while spending mommy and daddy's money to buy shotgun ammunition to harass innocent blacks 
600417,en, she is so obsessed with u crazy crazy crazy crazy chick holy shit not her sending her boyfriend to ur xbox dms to harass u even though she's been stalking u for 3 years and u have proof on proof on proof man is helen keller levels of blind and deaf to be ignoring these triangular_flag_on_posttriangular_flag_on_post
600418,en, shouldnt you be serving up some hoof and mouth burgers to your penis exposing husband?  or maybe youd rather harass your neighbors today and threaten them?   instead youre wasting your time here on twitter
600419,en,  bruno youre only allowed to harass me and matt no this is not matt
600420,en, sounds like voter harassment brutality bullying threateningare you handing out guns to your election thugs?come to ny-6 and try and harass me ronna
600421,en, to break this world order we must break the us hegemony to break the us hegemony we must beat it at their own gamethis is the order of things you can't jump the gun because if communism cannot militarily/economically defeat the existing world order
600422,en,yes but after men's hegemony on the patriarchal system they conform to be safe from all that imaginable consequence seperti ibunya ra kartini 
600423,en,  then we are both good look how little we managed to accomplice other than metatalking about the talking itself we could've discussed the specifics of hegemony but alas here we are still divided and not pissed off
600424,en,  man city has won 4/5 and barca/madrid have a hegemony in spain
600425,en,russia is the first modern country to break through the obsolete right-left dialectic it is for them not left and right but anti-anglo-american establishment hegemony or to be for it as yeltsin did more countries need to understand politics this way esp in america maga2024 
600426,en,putin the end of western hegemony is inevitable by  
600427,en,thanks to the incredible  her story is back to grace your timeline this wednesday at 3pm et 
600428,en,congratulations to the inductees into the inaugural  herstory hall of fame 
600429,en,this is herstory the worlds first renaissance video 
600430,en,congratulations  vice-chief  on making her story clapping_hands_medium_skin_toneclapping_hands_medium_skin_toneclapping_hands_medium_skin_tone
600431,en,rolled__up_newspaper herstory international theatre festival opening night in sowetopoint_right   
600432,en,     herstory
600433,en,oh looks like the hips didnt lie this time 
600434,en,that one run bts episode where yoongi said we just wanted to see hoseoks hips on bapsae and jimin said my hips worked hard tooworriedsobsob
600435,en,my hair was getting down to my thighs and i finally cut it back to my hipsbefore i realized i forgot to take a photo of me reaching my goal length white_frowning_face
600436,en,people see the child-bearing hips but think it's just a fat old man who loves hamburgers &amp fast foodssyringemasksleepingwe accept the reality of the world with which we are presented - christof 'the truman show' 
600437,en,oh guess i wont kill ya fer thatjuri turned around in full and placed her hands on her hips he certainly looked better but it just made her chucklehell of a weight loss program ya got goin there that shit permanent? well congrats i guess but ya better hope it - 
600438,en,i love how they both have their hands on their hips and are staring judgingly 
600439,en,yall b sayin men shouldnt hit women but like if i see a nigga knockin niggas out 1 by 1 y would i jump in like i could rock his ass?
600440,en,  the entire thing while i strongly believe that men should not hit women women must understand that an action can quickly cause a reaction were seeing too many physical altercations between both parties so at the end of the day both should learn to keep hands to themselves
600441,en, gigachad sigma male rule 1 hit women do drugs
600442,en,  if you like go dey do men shouldn't hit women and don't keep your hands to yourself you go collect jagajaga
600443,en,crises hit women &amp girls especially hard the covid-19 pandemic pushed an estimated additional 47 million girls and women into extreme poverty reversing decades of progress to ease the world food crisis resources need to focus on women and girls 
600444,en,another hill i'm ready to die on the moment a woman gets physical with i'm matching her energy nothing like don't hit women   touch me first you'll collect woto woto 
600445,en,yall my husband is taking our daughter to her first concert - lady gaga im in awe of this special dad/daughter evening and im happy to be home and relax lady gaga concert 
600446,en,this guy's crying again?  if my husband is crying over some chick we are bankrolled??? good grief seeking sister wife
600447,en,lady on tiktok said yo husband could neva they in the comments tammat my husband bet not evajoyjoyjoyjoyjoyjoyjoy
600448,en, this is a periodic reminder that lauren's husband was convicted of whipping his cock out in front of minor children
600449,en,    well i did learn about that one at my first dinner party w/my husband i was the only american therewhen i said i fell on my fanny thinking how quaint that was instead of saying butttotal silencethen my husband said shes americaneveryone ahhhh ok carry onwoman_shrugging
600450,en, apparently he has two jobs part timers but yet is up all night with mgl and he has twins that go to school his husband works in dc all week
600451,en,   u said i hate women
600452,en,     translation of this douche's ramblinggrrr i hate women they no like me no date me woke bad wimmenz lib bad tv abt anything besides white str8 men badalso plz wimmenz touch mah pee-pee just once i'm so lonely fapfapfapget bent incel she hulk was amazing
600453,en,i hate women who let down other women without a solid reason
600454,en,you can ask politely where it comes from and ill tell you plus how can i hate women my bitch is a woman 
600455,en, i mean i hate women and id let elizabeth olsen sit on me
600456,en,see i could promote our stuff pretty good but people would call me misogynistic and think i hate women not going through that shit again
600457,en,  mother i would like to fuck
600458,en,  dilfdaddy i would like to fuck
600459,en, i would like to fuck you mommy pleading_facepleading_facepleading_facepleading_face
600460,en,i think i would like to fuck this man 
600461,en,if i was his best friend i would like to fuck him while having lunch kissing_heartfirehot_facehot_face 
600462,en, dumbass loli defenders trying to claim that aaanybody can be a loli loli doesn't inherently mean female child i would like to fuckrolls eyes
600463,en,florida is taking a huge step back today and the regressive ideology that is being pushed by the gop knows no limits it is time to accept that the gop is anti-science and will continue down a fascistic path 
600464,en,to any pro-statism individuals heavily censored public media is 100% free of charge while uncensored media comes with a price tag which consumers gladly pay probably including yourselfthis doesnt cause you to question the inherent worthlessness of your ideology at all??
600465,en, no the worst decision in tv was for media in general to align themselves with any woke liberal or socialist ideology
600466,en,money talks - ideology walksprinciples are easy ask any 2yr old or monkey  greed is a powerful thingeth btc 
600467,en,dan bongino conducts a fascism check on democrats -  authoritarian charisma cronyism nationalize services gov't/big business media/teachers propagandize government political ideology no dissent secret police kangaroo courts politicize police/art
600468,en, stop clapping_hands_light_skin_tone speaking clapping_hands_light_skin_tone over clapping_hands_light_skin_tone trans clapping_hands_light_skin_tone women clapping_hands_light_skin_toneyour comments are extremely harmful not to mention your far-right white supremacist ideology prevents you from seeing that the us is the real aggressor here as a progressive oppression-olympic athlete she had no other choice broken_heartcry
600469,en,  not bad people but they are vehemently pro forced birthper your admission meaning they are willing to kill women to get their way and voting for gun-toting republicans that vote to keep guns in the hands of domestic terrorists i wouldnt consider them good people
600470,en, i won't even mention iranian protests apparently another non-apartheid country but kill women for not covering their hair or the 10 kurds on iraqi land that iranian rockets killed today what a disgrace
600471,en,some men kill women some make do with character assassination both crimes mostly emanating from patriarchy/sense of inferiorityneed to control
600472,en,boycott cvs for withholding lifesaving medications from women who aren't even pregnantcvs would kill women who need treatment rather than follow doctors' prescriptionsvote with your walletbot cott cvs 
600473,en,    i think one could argue that if you do not view - and society agrees - that a fetus is a separate human that you lack the intent to kill women in distress are sold abortions that have been legal someone in that situation may have difficulty appreciating that a life is ended
600474,en, well r's are voting to kill women so it makes sense there'd be blowback
600475,en,    the language i used was precisely because it is so stupid boys like blue and football and machines and guns and being laddish etc is bollocks it's based on what society has told them what makes them a boy if a student came to me and said they wanted to be a midwife 
600476,en,laddish swagger - bbc ulster the good people  have added our track a happy heart to their alternative - playlist by distrokid  spotify 
600477,en, no to damehoodswomens team have had overcome much greater adversity than male teams &amp to achieve this win &amp they are a credit to the nation &amp inspiration to all girls but we really do need to be careful not to create a laddish culturewith perspective they won a match not a war
600478,en,as i'm cycling away the blond lad detaches his bicycle seat and is walking towards me very clear threat of assault him trying to reframe me cycling away as he cycled away because he was scared i really hate this laddish banter culture that exists in this city 4/8
600479,en,  waspish? misogynist? bully boy line?  laddish line?  any of those appropriate? try following truss and stay silent if thats your best effort to demean 
600480,en, fair enough i just think that boorish laddish bollocks stems from the way they've seen women treated in porn from a young age i have two daughters and both told me of their boy friends watching stuff very young hopefully one day they'll grow up eh?
600481,en,ladies don't be shyapproach him and propose him we going through alot and aint noticing your green lights anymore ok_man
600482,en, how do people get into relationship and dont have each others account number looks like most ladies dont have the partners account details
600483,en,how to get a sugar daddy ladies dont say i did nothing for yall 
600484,en,ladies dont ever take any sugar cover lie men told you in the start of relationship this very man of yours will turn his side after making you madly falling in love with him that yes men get irritated soon with over love and that he dont have feel for anything pls stop sob
600485,en,yes ladies dont reject us at the onset reality is difficult to digest 
600486,en,its international dog day ladies don't forget to take your man out for a walk
600487,en,feel like a lady and you my lady boy 
600488,en, let the hazing begin ladies i recommend a nice cinder block attached to a rope where the other end is attached to this dudes stick drop it off a building to make him really feel like a lady
600489,en,that song dude looks like a lady but its boy looks like an eevee and that boy is me
600490,en, nothing about turner shows hes a great keeper this guy is shit lol more like a lady in that goal postjoy
600491,en,the adult beetle emerged from the pupa this week looks like a lady beetle but eats plants 
600492,en, i just realized something very interesting sonic has a regular looking koko in this posters but tails has an ingenier looking koko knuckles has a warrior koko and amy has what looks like a lady koko it very cool
600493,en,  there is nothing like a woman scorned 
600494,en,noteslet me love you like a womanlet me hold you like a babylet me shine like a diamondlet me be who i'm meant to benotes- lana del rey voce e pefeita heart 
600495,en,one day musa travelled back home to his village and brought back someone he claimed was like his brother i'd say good friends or so but his brother that is ibrahim lol he's they're the same acc ibrahim just smiles like a woman lmao
600496,en,i definitely was forever fucked up since someone mentioned i walk like a woman and now im way too tuned into how i walk even though i ultimately dont care
600497,en,  whats creepy is cutting your dck off because you feel like a woman when in reality a man cannot know what being a woman feels like because hes never been one and vise versa also 1000 yrs from now if scientists dug up a transwomans bones they would classify him as male
600498,en, would the exact words matter they said he was treated like a woman
600499,en,   thats all youve got? mansplaining isnt going to cut it im merely pointing out how simple it is for you to check the sources of your disinformation  and yes i am at a doctoral level of education which i highly suspect you are not  btw grades fr/the ignorant are nonsense
600500,en, that's my mansplaining free for all budget for today tomorrow i shall address tumble driers via my substack premium account
600501,en,     you seem to think that because you found her argument poorly articulated it's natural to offer her a critique of how she's expressing herself everything about that whole event is what women mean when we talk about mansplaining /3
600502,en,    if you want to help ppl cook some healthy food for your depressed friend and drop it off for them without expecting them to interact with you or offer to clean their house so they can use their limited energy elsewhere etc mansplaining the obvious doesnt help anyone
600503,en,outta the gate he complains about being blocked for mansplaining atwood come onis this everyones first day online or is being mad at imaginary people just too fun to pass up?
600504,en,says the man who tells women that actually they're the ones mansplaining him 
600505,en,me n my cat manspreading n bed this is life this is happiness lmfao
600506,en, shit man i actually blushed ughh hahha damn it micah your manspreading babygirling omega-pheromoning has gone too far
600507,en,just thinking about galadriel manspreading actually it's very useful to protect those nasty hobbitses that's their actual size thinking the rings of power 
600508,en,   the fact that you use the term toxic masculinity is why someone like tate exists mansplaining manspreading etc name one word associated with exclusively negative female behaviour being a man is seen as a bad thing in modern day society
600509,en,how does he make manspreading look hot 
600510,en,why is he manspreading like he has a 20 feet long anaconda between his legs??? sobsobsob 
600511,en,  the catholic church is not interested in love it is interested in punishment shaming of women who have sex outside of marriage who have an unintended pregnancy and with lgbtq whom they want to marginalize at best and jail for their sins at worst
600512,en,   no of course i didn't say that and this shows one more time that you clearly don't understand what i'm saying and not even what you are saying you are literally saying they marginalize pretty much everyone that is enough justification for extremist to kill conservatives
600513,en,  words hurt and can be harmful to marginalize groups its not free speech if its use to harm people i think at some point hateful individuals should be canceled
600514,en,  you know its hurtful to see some one who waves our pastel flag go out of her way to marginalize belittle and deadname me all for the sake to make me feel like shit and for you to feel better  now people will  get to see who you really are trans rights are human rights 
600515,en,     funny how no conservatives seem to have their finger on the pulse of how conservatives generally responded to cherry's commentsbut you do know they attacked immigrants threatened to ostracize them and marginalize them as not being canadian enoughdisgusting hypocrisy
600516,en, capitalism already works to marginalize artists by taking cuts of their income wherever possible look no further than music industries it's stupid to think that those same forces won't jump at the chance to cut artists out entirely when given the opportunity
600517,en, the album leaves you horny so you can masturbate after listening to it wbk
600518,en,oh grow up older women masturbate too 
600519,en, i did masturbate to you an hour ago  im 26 but i crave older women
600520,en, omo i de room with virgin i just masturbate and cum in between her bum and rest my tin
600521,en,     yes you masturbate yourself to sleep thinking that
600522,en,   as foolish as you can be na joy another throw back dont masturbate on them yet im up for a challenge if you want bro my tb life is what youre living right now 
600523,en,  how is the 8% going because i am not getting much they add and subtract from the rb usd
600524,en,pathologic and mgs compliment each other so well btw hence why so many people i know from one dabble in the other it's the weight of a name it's metanarrative it's bigger than you it's love in hopeless places the technological mechanical the organic anatomical the snakes
600525,en,   this metanarrative has changed don't be a relic from a corrupt generation
600526,en, on the metanarrative in evangelioni dig this one too
600527,en, oh i cant remember the last one of these i completed but theyre fun for the 15 or so hours i put in and i always enjoy watching youtubers summarise the garbage metanarrative
600528,en, it could semi-kinda-work as a serial television series but only if you've already played the game lmfaoor it'd have to do some funky metanarrative shit
600529,en,when you see how 234 women cannot have any discourse here about about their issues without their men galloping in to silence insult them or cry misandry stop generalising stop hurting our feelings etc this sad article begins to make sense 
600530,en,cherry_blossom hot take misogyny and misandry are both just aspects of the same system sexism which also includes transphobia and transmysogygy draws on a combination of all three 
600531,en,theres no benefit whatsoever to get married as a man in the 21st century in this climate of misandry brokeshaming and cheat-and-blame
600532,en,  let's deal with facts &amp not your ignorance i support a human who was falsely accused of dv/sa i don't watch his movies i watched the trial read transcripts viewed evidence feminazis depriving men of their rights isn't feminism it's misandry abuse has no gender men too
600533,en, there definitely are male equivalents when did misandry become so popular? it really boggles my mind that anyone thinks putting down anyone else is the right answer to gaining equality
600534,en,daily experiences of harassment/catcalling/misogyny only further increasing my misandry tbh
600535,en,cardi b said she wasnt wearing make up anymore and most women followed dont tell me she dont set the trends for the women in their 30s or younger
600536,en,  id like trans women to be comfortable being trans women and fight for their rights as trans women most women will happily support that it is the delusion i struggle with
600537,en,most women swers included have already had at least one pregnancy by the time they turn 40 pregnancy means streched skin and hence stretch marks i am mindblown how ppl do not embrace this perfectly narural beauty of a women and expect a flawless tight skin in the belly area?
600538,en,unpopular opinion most women that go to the gym only do it to flex their ass and wear tight shortsand im here for it
600539,en,   there are a handful of women weldersit is just very hard physical work onsite that most women and me  dont want to do it is one factor in the wage gap that doesnt really exist to the degree claimed
600540,en, well its just like what most women go through you cant get the real attention and money til you undress and shake your ass i thinks shes very talented and puts on a great show with high energy
600541,en, the issue is that nigeria need a man that is healthy or whose health is stablei pray that money spent on unhealthy leaders will unveil someday so that we all will understandnigeria as a nation have passed to lead by such peopleplease we have to say the truth
600542,en, i told my mama this she told me i need a man joy_catjoy_catjoy_catjoy_cat
600543,en,yeah honestly i dont need a man bc i have more than enough hoodies in the closet for myself thanks
600544,en,amaka youre strong on your own you dont need a man to valid you learn to enjoy yourself on your ownheart_handsheartbb naija
600545,en,i need a man like frenchie actually  any guy from marseille wanna hmu
600546,en,i dont need a man i need several men on rotation
600547,en,this thread is a beautiful reminder that not all men are scum and indeed there can be a happy home with both partners having careers congratulations on the presentation as well  all the best 
600548,en, are you slow? ive said a lot of christians are complicit yeah thats horrible being complicit isnt good but im not saying youre all committing heinous acts would be nice to see more self awareness rather than the equivalent of a but not all men response
600549,en, don't wanna hear a moid cry not all men after saying shit like thiskeep those suicide stats up boys pray
600550,en, why do they cry about not all men if theyre just gonna double down and make these actually all men do this takes
600551,en, when you read this kind of thing you realise very quickly that men are the driving force still for the longevity of this cruel cut not all men but still the majority &amp that the fear of stigmatisation &amp rejection force women to keep cutting their daughters this mix is harming us
600552,en,  it is buh not all men some can b lucky and some that are very sensitive might not be lucky
600553,en,hey  if your wife or children were sick and needed to be rushed to the hospital would you rather have no nurse or an unvaccinated nurse? 
600554,en,   no he settled down with a nice ladywho was a nursethen he got deathly ilshe took care of himand alive because of it
600555,en, i would suggest talking to a social worker at the hospital if the person goes back to the er  if you get static ask or demand to speak with a charge nurse or chaplin
600556,en, shes been paying for student debt 44 years thats a bunch of bs you expect people to believe a nurse working 44 years cant pay off a student loan? come on man student loan forgiveness
600557,en,let's listen to   resilient nurse - how mental health nurse can build resilience in their roles in a climate of change acmhn2022 mental health nursing nu mental health nurse 
600558,en,  i was canvassing a few years ago  a woman told me she was a strongly pro-life catholic  then she told me shes also an er nurse who had recently watched a 15 y/o girl die from an abortion she did on herself  shes pro choice for others
600559,en,available 24/7pay essaypay homeworkpay assignmentpay hwpay mathpay chembiologypay online classaleksmy math lab nursinghistorydissertationresearch hmu 
600560,en,welcome back  and alison hao-smith from the 1st ever item writer workshop for the certified burn registered nurse certification proud of the   representation for this historical moment in burn nursing weill cornell nursing proud cbrn 
600561,en,  true but you also need enough health  to employ everyone for-profit aged care without adequate nursing staff ratios doesnt help neither does underfunding primary care just send them to hospital is the default because there is no reasonable alternative
600562,en, then he's too old to run his companies or be involved in politicsand it wouldn't be prison just a maximum security nursing home
600563,en,bro the cooperation these nursing babes have is untouchable effortlessly made me fall in love with their fyb thing
600564,en,hunter bellevue son best in nursing education 
600565,en,    if you're gonna correct someone at least get it right bruh0 dimensions  a single point with no length width or height1d  a straight line that only has length2d  shape with length and width like a square3d  object with length width and height
600566,en,  odd but reports of depression mental health issues and thoughts of suicide showed massive leaps upwards of 60% starting in 2005/2007  how about you look at that cause and effect as opposed to an inanimate object that never harmed anyone by itself?
600567,en, would you object to this?i also don't forget iraq had nothing to do with it yet the us government invaded themnor do i forget the taliban offered to give up bin laden yet the us government invaded afghanistan
600568,en,   no donations to   object your organizations colleges corporations donating to   do not volunteer with amnesty make it non-grata till agnes callamard and her ilk resign
600569,en, not the only acceptable wayit is also acceptable--even encouraged--when exiting a helicopter at height sans parachute oh sure most people might yell geronimo' when jumping from an identified flying object but frank here knows what i'm talking about point_down 
600570,en,did kip sabian mistreat a job guy? if not why is he pulling a perry saturn and talking to an inanimate object? ae wall out
600571,en,unfortunately in the early days of this modern femme empowerment girl power movement sexual harassment and objectification of men was deemed acceptablejust because women had been the target of this for well centuries two wrongs never make a right 
600572,en,     exactly we feel sexualized just because one man thinks he hides his porn consumption so well doesn't mean a thing for how girls wish we could skip the sexual objectification we feel/dread thanks to porn culture
600573,en, some people facing age fetishize youth other people facing insecurity fetishize stability mostly what seems gross about age gaps is the objectification same in relationships built around money but they happen every day and they sometimes work out and life goes on
600574,en,   if you read any islamic missionary literature you'd know that even the burka is empowering to women of faith by covering the body it frees the woman from objectification and allows others to judge her not by her appearance but by her character
600575,en,like on the other hand this does fully read like a klk fan saying the fanservice is meaningful at face value but its really fucking blatant about its role reversal of objectification
600576,en, evangelizing is objectification respect other people beliefs
600577,en,flushedagain i ask how and why are we as a society upholding and defending end-stage capitalism and its interconnected systems of oppression? 
600578,en, natural hierarchy of oppression and subordination of individual interests is the dems platform lmao
600579,en,  you guys have no idea wtf u are talking about castro was a monster that has caused incalculable damage to the lives of many there is a reason people jump into shark infested waters in hopes of escaping that disgusting regime you obviously don't know what real oppression is
600580,en,honestly yeah this these are people seeking freedom from the oppression they face in russia they are absolutely refugees and we should welcome them with open arms 
600581,en,seeming almost interchangeable on the outside i see tons of comments about people being other poc hispanic asian middle eastern etc weighing in but even our actual life experiences with our own forms of oppression and harm bear no weight on the experiences of others
600582,en,   inherently oppressive sounds like a pretty religious mindset reminds me of tax is theft to which the answer is yeah kinda but truth is done form of sovereign democratic polity is necessary to actually minimise the level of oppression in society overall
600583,en,   what the actual fck is this dismissive sanctimonious nonsense upholding some white patriarchal bs?
600584,en,making hay till the sun shinesnepalese are poor students of history don't they see what's happening around in seasia and africa china wants to wreck and dominate india is a big brother a patriarchal one 
600585,en, OK_hand_medium-light_skin_toneexcellent reply otherwise these patriarchal narrow minds will take woman as granted and they know everything better than the women
600586,en,  if youre a patriarchal partisan yes enlightened male no
600587,en,     did you miss the part where drew upholds patriarchal standards by doing exactly what those people are doing bodyshaming? i guess your parents never taught you not to stoop down to someones level figures body shaming will always exist so long as drews content does bye
600588,en, this screengrab was written by a woman but you are so right - she was definitely brainwashed by her patriarchal religion and the men in her life
600589,en,i had a dream last night where i had 4 new pretty princess formal dresses woke up to a grey and oppressive reality in which i only have the same 5 dresses and no new ones this is what life under patriarchy looks like join the fight against sexism today kissfist
600590,en,i dont hate men i hate patriarchy and if you cant discern between the two then i do in fact hate you hugging_face
600591,en,  you are annoying and gross lol stay stuck with the sheep by thinking this way see what that does for ya the patriarchy is for the top 1% and clearly its not getting you anywhere
600592,en, yeah it is im 61 185cm and i love it heart i am an amazonian warrior goddess and once i get some high heels i will crush the patriarchy beneath them dancer
600593,en,   you are drifting away a little or should i say you are too specific? it is a broad issue just small things lead to bigger ones that is why patriarchy still exists statistics can say otherwise sometimes of course but it is visible in peoples mindset you don't
600594,en,    yea why are you telling me this? do you think i agree with this? that's what patriarchy does like all other systems it instills beliefs in people but we don't do any good by attacking the wrong issues we need to properly attack ideas the patriarchy instills not say lol secret gay
600595,en, patrilineal descendants of the yamnaya which suggests a direction migration from the steppes correlating with point 1 as for if there was any gene flow from central asia this could still be possible
600596,en,you have your terms in reverse most bw still have their kids take the father's last name that's patrilineal we are mostly matriarchal 
600597,en, you can't have two sets of jews those jewish from a religious perspective and those who are jewish from anotherthe innovative of patrilineal descent for jewish identity is an official american reform platform being anti-israel is not an official platform of orthodox judaism
600598,en,fyi this is misleading genetic diversity plummeted in the bottleneck but that means the diversity of men reproducing was cratering not male populations in general y lineages were being wiped out but suggestion 94% of men were as well is a reach 
600599,en, aw yay thank you so much lance this book and this author are fully on the side of patrilineal jews
600600,en,  we see the custom of automatic patrilineal surnames in canada having an impact on names of minority cultures eg youll meet women with polish ethnic backgrounds like myself with ski rather than the traditional ska why? because thats my fathers last name
600601,en, apparently bonobos are patrilocal but the females dominate and rule because they cooperate form alliances and treat each other like sisters
600602,en,   just rt that 1 earlier today haven't got past the abstr bt didn't want to lose it in my stack for a quick skim it seems like it might challenge the recent paper by singh&ampglowacki re present convo seems to indicate kin supp might not be present esplly if mostly patrilocal
600603,en,many women in patrilocal societies face constraints in their reproductive decision-making a new blog summarizes the latest research by   colleagues into how social networks can help women better access family planning services  
600604,en,i want to work with margaret qualley again think they'd like to be patrilocal saturdays debtman in my next game?
600605,en,  neolithic society at one extreme but hardly peripheral edge of its distribution may have been patrilineal patrilocal and hierarchical long before the arrival of the beaker complex and most likely indo-european speech
600606,en,greco-roman marriage rites seem exactly like vedic hindu rites father giving away his daughter kanyadaan agni sacred fire as witness patrilocal residence the groom' party coming to take her away baraat rarity of divorce/polygamy arranged marriages dowry color red 
600607,en,are penis envy mushrooms actually 2-3x more potent than other strains?  - m member ville stoner fam cannabis community 
600608,en,another cuck with trump penis envy point_down 
600609,en,  china had a lot of cash on hand and announced a moon&gtmars project some years back and we got penis envy so far weve got space force
600610,en, does ben shapiro suffer from penis envy??
600611,en,imagine having penis envy couldnt be me actually it is me unblessed feelsbadman
600612,en,  because lil  has penis envy
600613,en,  interesting how bothered you are by women standing for children girls and womens rights safety and dignityyou would do well to reflect deeply on your misogyny and phallocentrism
600614,en, i prefer amerix sticking to phallocentrism politics is for the uncouth
600615,en,marshall neilan's stella maris 1918 is a powerful testament to mary pickford's remarkable versatility her delicate vulnerability is counteracted by a rugged strength of character in a dual role that simultaneously questions social phallocentrism and feminine agency
600616,en,    if they didn't see like that he wouldn't be specific about biological male i think they see trans men as men but not enough since they have pssy it's just phallocentrism
600617,en,modern london skyline exemplifies architectural phallocentrism at its worst an ego driven tumescence contest of glass and steel that cannot seem to decide whose is uglier than whose
600618,en, ableism and phallocentrism are my new political opinions now that im over 30
600619,en,subjectivity and sexual difference analyzes of phallogocentrism in psychoanalysis and poststructuralist feminismlee el articulo en  
600620,en,  i don't know a lot here but i'm pretty sure they some people claim the reverse is true that definite conclusions are masculine and endless discourse is feminine
600621,en,via  of course derrida makes an appearance of course nyt embarrasses itself d did not coin the term deconstruction he did however write about carno-phallogocentrism a concept that seems relevant here  
600622,en, heterocispatriarchy phallogocentrism harm violence canceled i left out the words that would coherently connect these terms as those are irrelevant
600623,en,in general would call myself a pluralist in most aspects the struggle for language and the struggle against perfect communication against the one code that translates all meaning perfectly the central dogma of phallogocentrism as haraway puts it
600624,en,i recall learning about derrida's term phallogocentrism in a college critical theory seminar it always seemed a bit obtuse for everyday political discourse but nope maga proves me wrong
600625,en, like what ?does cassandra have some people she can fight  ?  
600626,en,aren't we going to talk about how freaking hot this photo is?? this is just a glimpse but holy moly i cannot breathe sarah gis back fr fr 
600627,en,so the aliens name is actually kiwi but they call her the lizzerd kween which was a nickname the artist got in hs but shes been drawing kiwi since childhood 
600628,en,they always do hypocrisy of the mainstream mediagaza under attack 
600629,en,zendaya for versace fashion icons zen day a versace 
600630,en,not on my watchteams pr unkgta online snap matic virtual photography  
600631,en,   tes le boss heart
600632,en, on top of people saying pnd instead of pnbrock roll_eyes the spread of false information i had to literally search to see what happened and to who
600633,en,i just want to thank pnd kanye and anime instrumentals for getting me to my full potential
600634,en,soros mini-me god help us
600635,en,mad overcast today ill be listening to all pnd a fucking vibe
600636,en, just a bunch of incredibly kind earnest young dudes one still says hi to me if he sees me at the coffee shop one brought his fresh baby to school for a month while his wife was recovering from pnd they were awesome
600637,en,top story pound sinks below 116 as uk faces deepest living standards squeeze in a century  business live   business  the guardian  see more 
600638,en,nascar twitter mad a black man won a nascar race dude has talent more talent than you dumb hick fucks at home with your 450 pound wife and section 8 fuck outta here
600639,en,day 1 basically the problem here is that things were far too stable under my predecessor and continue to be today lets make the pound and the market go boom that will help   or somethingjust now
600640,en,i'm going to pound you into the dirt later 
600641,en,  you guys looks bigger than a pound to me 
600642,en,i unintentionally lost a pound in one week i hate unhealthy weight loss
600643,en,  or five and a half with yor pregnant /againas she holds a bundle of joy in her arms pleading_facesob
600644,en, pregnant elite schoolgirls yeah that'll happen don't send your daughters there
600645,en,family speaks out after pregnant woman handcuffed at gunpoint during traffic stop in florida  via  that figuresanother black person with an attorneycant just except the apology and get on with lifelooking for that easy cash
600646,en,  but also be careful i took this for a few months and ended up pregnant
600647,en, ugh the hatchet series is so fun but if you decide to watch hatchet 2 just know a certain sequence in the film might be upsetting to you given the fact that youre pregnant just a heads up
