id_EXIST,lang,tweet,number_annotators,gender_annotators,age_annotators,labels_task1
203036,en,    hormone levels are usually pretty stable on hrt and with the right levels these symptoms are uncommoncis women don't have to have super painful periods either there are low risk treatments available sadly women often aren't taken serious when it comes to their own health,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'YES', 'NO', 'NO']"
203037,en,    most women don't have to date this person in fact none of them do,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'YES', 'NO']"
203038,en, so women don't have to get vaccinated? their body their choice? but men? screw them i guess men must do what you tell them or else,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
203039,en,men should get vasectomies reversible btw so women dont have to take birth control ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'NO', 'YES', 'NO']"
203040,en,if the policy is men must wear a collared shirt and women dont have to does a non-binary person get in trouble for not wearing a collared shirt? does someone who appears male get in trouble for wearing a skirt? seems like gender based dress codes should re-evaluated,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'YES', 'NO', 'YES']"
203041,en, probably that women dont know how to save or invest they only know how to spend 85% of all retail sales/consumer spend are to women its just facts they spend and dont think twice about it so they have nothing left to invest ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203042,en, no relationship is strong women don't know what they wantman_shrugging_medium-dark_skin_tone bayfuna yonke ne mali on top,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203043,en,  ill give you the rundown not really a model just a fart page who occasionally sells bundles of stray farts and hidden farts of other women dont know if the page is a scam though most of the vids hell sell you ive seen the deal on his story can literally be found arou,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']"
203044,en,        honey if u have to take ur bra off when u get home then it aint fitting right 8/10 women don't know their size imagine not knowing your shoe size i don't own a white or black  there r too many colours out there,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'NO', 'YES', 'NO']"
203045,en, well honestly some women dont know that they have a natural scent when you ask them they say i dont have a scent and im not musty which are two different things,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'NO', 'NO', 'YES']"
203046,en,how is it that so many women dont know the difference between woman and women?,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'YES', 'NO']"
203047,en,   assuming you meant six weeks? i'm not sure if you've ever carried a baby but some women don't know that they are pregnant well past six weeks into their pregnancy so yeah abortion is banned in tx and the fight to overturn roe v wade continues in the us,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'YES', 'YES']"
203048,en,most married women don't know the price of alcohol especially if their husbands love bev,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203049,en,  i couldn't have said it better most women don't know the difference between challenging and arguing they think being against anything &amp everything you say/do is challenging  that time there is no substance at all in her argument it's noise and stubbornness,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203050,en,isac his convictions are now on record so any woman considering a relationship with gavin eyles can make a clares law applicationbut most women don't know about  clares law an application indicates perp likely to be committing more abuse offences,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203051,en,women dont know how to take accountability and as a woman im ashamed to admit this is absolutely correct,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
203052,en,  there are rights that were given to women in islam but because there are no emphasis on them a lot of women don't know so there is nothing like gender war here,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'NO', 'YES', 'NO']"
203053,en, interesting that you and jos trust have managed to avoid saying the word woman when discussing this campaign despite their research that nearly half of women dont know what a cervix is and therefore wont know this applies to them,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'NO', 'YES', 'YES']"
203054,en, daddy's stop picking they mate and most women don't know how to choose a real one 4get covid toot it and boot it is the real epidemic may it be a few months or years if u get toot it and boot it with children then that guy scammed you loudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_face,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'NO', 'YES', 'YES']"
203055,en,no way this man handles 3 women that know each other but the women dont know they are dating him hazviite ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']"
203056,en,see and yall always say women dont know how to listen on this app loudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_faceloudly_crying_face,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
203057,en, i hate when women dont know what misogyny means and tries to use it face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'NO', 'NO', 'NO']"
203058,en, women dont know what the fuck they want lmao they start to get butterflies when they see other couples on instagram and dont see themselves living an average life thats a womans nightmare,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203059,en,   such a foul language and utter shameful remarks on women don't know how they see their sister/mother with such mindset arrest plip plip anna at the,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'NO', 'YES']"
203060,en,   because most women don't know they are pregnant at six weeks abortion has essentially been banned,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'NO', 'YES', 'YES']"
203061,en,  that episode pretty much solidified my terrible head canon about dean truck stops how he probably made  before he was old enough to get into bars and hustle pool and why he might be bi but lean more towards women for sex and men for emotional connections skull also john can rot,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']"
203062,en,     because you sound like an idiot hes really lost his mind lol they use women for sex &amp expect us just to be nice about it you literally just said i hate and will forever use all of you towards men loudly_crying_face,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'NO', 'YES', 'YES']"
203063,en,    they're out there  i'm sure you can find them  particularly the one of him creeping on the little girl  and like i said his team literally filed a statement from somebody saying he pressured women for sex  and he admitted to a lot of the conduct in his deposition,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']"
203064,en, just gone head and but it sis you and your man wont be disappointed face_with_tears_of_joyface_with_tears_of_joy    rose toys sucking vibrator for women with 7 intense suction adorime rechargeable clit sucker nipple stimulator sex toys for women for sex red ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'NO', 'YES']"
203065,en,   men like you will sit here shaming women for sex then later tonight youll log in to pornhub on your premium prescription,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203066,en, ahh his kink is to pay women for sex how rare,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'NO', 'YES', 'YES', 'YES']"
203067,en,  but you're ok with trafficking women for sex?,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203068,en,2 women arrested in connection to alleged human trafficking - cbs dallas fort worth police arrested arely lopez-guzman and fabiola cardenas both women allegedly had ties to the sale of women for sex against their will  slavery organized crime,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']"
203069,en,i've been a situation whereby men uses women for sex and i've been in a situation whereby men uses women for sex i don't understand how thise 2 should be different,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203070,en,somebody inbox him on facebook n tell him hes a lame n he should stop deceiving women for sex you cant b honest enough of a man to get some from a lady  sheesh ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203071,en,reading a book called rags i'm on chapter 3 and so far the guy is a complete a hole it talks about how he is a con artist  he uses women for sex and money to get high  also is a narcissist on the down low and use anybody for his own manipulation and money scheme to get drugs,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203072,en, not to talk of the one that fronts with jesus christ here and hoodwink women into falling in love with him and sleeping with them then dumping them nothing non-consensual but lmaoooo pretending to fall in love with women for sex soo 2002,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203073,en, again trump defenders cling to a shred of ambiguity while denying the insanity of what he said it's like i say 'your mother spends all of her time in bars where men pay women for sex' -- now i didn't say she was a prostitute,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']"
203074,en,       so its okay to use and manipulate them? are you angry when women use men for money? if so you should be mad at him using women for sex if he wanted sex he could have hired a sex worker he wouldnt try this on an attractive 30 year old,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'NO', 'YES', 'YES']"
203075,en, what a disgusting low life turkey to misuse and abuse authority to pressure women for sex he should be jailed for a very long time and never allowed to disgrace a police uniform again he's the worse,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203076,en, binion needs to stop picking up women for sex  he is just as messed up as his woman and the ex needs to run,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203077,en,   if you were a tourist and were caught shoplifting you'd be deportedthey recently denied entry to extreme anti-vaxxers some religious leaders and a guy that runs seminars to others guys to manipulate women for sex amongst others,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']"
203078,en,   nah men mainly date women for sex purposes only,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203079,en,           telling my age went to that movie 1st run every guy's dream being held by beautiful women for sex funny i still remember the fall foilage i graduated high school 1966 weejuns gant shirts adler socks &amp khakis we upheld the coat &amp tie tradition at then all-male uva,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'NO', 'YES', 'YES']"
203080,en,  just don't like how he deceived  all those women for sex  he's scum,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
203081,en,  why should women have to lock  dm's  ? you saying only men can have dm's open because women that do are asking for unsolicited cock pics ? ffs men need to stop with this shit  it's like oh you wore a skirt you must of been gagging for it,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203082,en,and what so funny about it is it came from men who did not experienced most of the cat callings that women have to go through in the streets everyday,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']"
203083,en, women have to ready to catch that murder charge then skull,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'YES', 'NO', 'YES']"
203084,en,  women have to still live with them only men can understand their humor rolling_on_the_floor_laughinggrinning_face_with_big_eyes,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'NO', 'YES', 'NO']"
203085,en, no wait is she trying to say shes pro choice but abortion is just a horrible thing women have to go through and its a hard choice but theyd be pro life if that was an option/dont purposely dont want to kill a little pea in their body but she still supports it or loudly_crying_faceloudly_crying_faceloudly_crying_face,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'YES', 'NO', 'YES', 'NO']"
203086,en,do they realize theyre the reason women have to do those things? ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'YES', 'NO', 'YES']"
203087,en,  if women have to endure transvaginal ultrasounds to exercise their rights the courts can endure cameras,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'YES', 'YES', 'NO']"
203088,en,   weve only started to explore what women have to offer genre cinema- pandora and her box were only the beginning ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203089,en,  1 demi moore posed naked in the 90s while pregnant these arent the days of i love lucy where women have to hide their pregnancies stop being a drama queenas for the women who cant have babies naturally surrogacy and adoption,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'YES', 'YES', 'NO']"
203090,en,awful take written by a woman lmaoit sucks that women have to scratch and claw and fight to even have a fraction of what men do especially since some men's sports teams are underwhelming and suck too ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
203091,en,you know how on bumble men can't  initiate conversation with women and women have to make the first move? that but in real life i need men to stop talking to me unnecessarily,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'YES', 'NO', 'NO']"
203092,en,first woman who was awarded with nobel prize was polish scientist all the more so polish women have to fight to be independent and equal towards men women are not worse humans thus they have to have a right to decide about their rights and body not one more ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'NO', 'NO']"
203093,en, i thought she was the most beautiful supermodel of her time she disappeared and i'm in shock she would do something like this sad how women have to adhere to such drastic procedures vanity,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'NO', 'NO', 'NO', 'YES']"
203094,en,didnt you know women have to be strong in order to survive,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'YES', 'NO', 'YES']"
203095,en,where is the city wide tactical alert? a known murderer among many is among us and the chief was at a football game how many hard working women have to be murdered for a tactical alert?lapd budget of 8m a day lets see a real how of force to find this fucking cockroach ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']"
203096,en,pregnant women have to give birth in a basement because of russian artillery firing at the city ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203097,en,at some point women have to ask themselves why they only have access to the broke men within their communities cause its a lot of good brothers out here with substantial wealth ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'YES', 'NO', 'YES']"
203098,en, hi im no esthetician but i know we black women have to use the nd yag laser due to the pigment in our skin heres a good article about laser hair removal for black ppl smiling_face_with_open_hands ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']"
203099,en,why should you embrace roleplaying to improve your negotiation skills? sara  shares why its so important in this episode of   negotations sales ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203100,en,corny ass men do shit like this as if they were even asked hes the type to say all women have to offer is pussyfirst of all fuck nigga i didnt even offer that face_with_raised_eyebrow ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203101,en,new video on my channel just uploadedwomen shouldn't have male friends here's why ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
203102,en,but it annoys me when some people would ask why should i plan to have family my husband is 35 and i should be having babies now kenapa tolak rezeki tuhan women shouldnt plan or else it will get harder to conceive one day and the list goes on,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'NO', 'NO', 'YES']"
203103,en,especially considering this is the guy who says women shouldn't have voting rights and then acts like saying he hates women is a big deal,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']"
203104,en,     so you basically saying women shouldn't spoil or spend their money on men?,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'YES', 'YES', 'NO']"
203105,en,not the professor who told me women shouldnt be in business getting the excellence in teaching award,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203106,en, this is so gross royalty or not women shouldn't have to put up with this shit its humiliating,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'NO', 'NO', 'YES', 'YES']"
203107,en, is that in response to the women shouldn't play james bond arguments earlier this week?,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203108,en,another day another woman assaulted in public guards will do nothing useful and certainly wont prevent it happening again women shouldnt have to feel unsafe just for being women,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']"
203109,en, and i know you shouldn't bring his private life into it but anyone who can have that many children with that many different women shouldn't really be trusted as pm if he lived on a sink estate in tower hamlets with that track record he'd be hated by those that seem to love him,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'NO', 'NO', 'NO', 'NO']"
203110,en, me tweeting from a burner women shouldnt have muscles it makes me so angry please dont draw anyone from rwby beefy with insane muscles that would make me so mad especially yang or blake i repeat women belong in the kitchen not the gym especially yang or blake,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203111,en,   we need more representation it just interesting that some of the biggest and best programs are solely ran by men coaching and training young women shouldnt be a male dominated profession in my opinion,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'NO', 'NO', 'NO', 'YES']"
203112,en,   dude biological men pretending to be women shouldn't be playing in all girls sports period,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']"
203113,en,the hypocrisy is not lost on any of us that a bunch of people running around shouting about bodily freedom when it comes to vaccinationare the same ones who think women shouldnt be able to decide whether or not they wish to be pregnant  ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']"
203114,en, so fat women shouldn't be fat so they should work out but they shouldn't have workout clothes they like and feel good wearing you're so fatphobic you want fat women to hate themselves as much as you hate them got itgo fck yourself,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203115,en,    do you think that women shouldn't be allowed to mention body parts?how odd,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']"
203116,en,   so women shouldn't have agency or choice as you put it??? some feminist rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203117,en, well its a juvenile insult and something grown women shouldnt resort to people only use it when theyre losing the argument anyway,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']"
203118,en, nah i just hate they drive like asses &amp as if we are all somehow privileged to be in their driving presence also women shouldn't get big ass vehicles they don't need &amp can't drive,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203119,en,men who think women shouldnt be afraid of men pls stay away,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'NO', 'YES', 'NO']"
203120,en, women shouldn't have to smile next to people that make them uncomfortable to make you feel more comfortable,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'NO', 'YES', 'NO']"
203121,en,such a powerful night for a full moon received spiritual affirmations and was presented with the opportunity to teach my craft to women who are exiting federal institutions,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']"
203122,en,    some women actually got more than a mill per season including tamera,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203123,en, wfwlct wider foot women like colour too 23 colourways for adrenaline 6 for d-width 3x black 2x grey 1x white i can only imagine run happy,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203124,en, hmm could donate to a women's shelter homeless shelter ronald mcdonald house for sick kids so many other worthy ppl &amp places &amp meanwhile in ukraine but these so called women send  to this thing??? how fvcking insane,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'NO', 'YES', 'NO', 'NO', 'YES']"
203125,en, i hate female characters and real women,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203126,en,why do funny good guys date mean ugly women ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
203127,en, its clear sexual abuse is systemic not only are perpetrators at fault but so are people who are aware this type of abuse is occurring and doing nothing about it i applaud these women heroes for their bravery to speak on their trauma to bring awareness to sexual abuse,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'YES', 'NO', 'YES', 'YES', 'YES']"
203128,en, murder is always alleged for women no matter how clear the evidence is,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203129,en, god my dream women always doing anal mmmm,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
203130,en,i know you have a lot of choices on giving tuesday help our new  circle raise 500 to support women with college or trade school expenses small business seed funding &amp women-serving nonprofits donate the cost of this afternoon's latte  ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
203131,en,you really got them on this oneclapping_handsface_with_tears_of_joythey run to the us &amp uk to get with some of the ugliest yt women i guess anything to get those papers huhgrinning_face_with_sweat ,6,"['F', 'F', 'M', 'M', 'M', 'F']","['18-22', '23-45', '18-22', '23-45', '46+', '46+']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']"
